site,date,dayl,srad,tmax,tmin,temp,prcp,swe,vp
SJER,2019-03-05,40729.82,172.19,13.67,8.09,17.715,10.02,0,1078.94
SJER,2019-03-06,40872.87,201.48,16.02,9.32,20.68,5.1,0,1172.37
SJER,2019-03-07,41016.33,236.68,13.2,5.3,15.85,4.68,0,890.18
SJER,2019-03-08,41160.18,324.41,11.01,3.18,12.6,0,0,767.01
SJER,2019-03-09,41304.39,288.91,11.39,1.43,12.105,3.62,0,677.33
SJER,2019-03-10,41448.93,422.42,13.63,2.06,14.66,0,0,708.29
SJER,2019-03-11,41593.78,453.67,16.09,2.09,17.135,0,0,710.15
SJER,2019-03-12,41738.91,452.41,16.26,2.37,17.445,1.2,0,724.47
SJER,2019-03-13,41884.29,450.61,14.7,1.38,15.39,0,0,674.9
SJER,2019-03-14,42029.9,466.5,16.2,1.68,17.04,0,0,689.45
SJER,2019-03-15,42175.71,473.83,18.67,3,20.17,0,0,757.37
SJER,2019-03-16,42321.69,476.5,20.49,4.14,22.56,0,0,820.8
SJER,2019-03-17,42467.82,478.73,23.09,5.64,25.91,0,0,911.89
SJER,2019-03-18,42614.07,474.22,25.21,7.58,29,0,0,1042.28
SJER,2019-03-19,42760.43,326.96,22.94,8.76,27.32,7.73,0,1129.09
SJER,2019-03-20,42906.86,223.4,15.61,8.04,19.63,3.63,0,1075.05
SJER,2019-03-21,43053.34,357.18,15.26,6.05,18.285,0,0,938.22
SJER,2019-03-22,43199.84,438.47,16.89,4.16,18.97,1.44,0,822.05
SJER,2019-03-23,43346.34,265.81,15.36,6.22,18.47,2.15,0,949.33
SJER,2019-03-24,43492.82,469.31,17.96,3.53,19.725,0,0,786.31
SJER,2019-03-25,43639.25,500.01,22.4,4.53,24.665,0,0,843.65
SJER,2019-03-26,43785.61,445.7,20.69,7.44,24.41,0,0,1032
SJER,2019-03-27,43931.86,235.96,16.46,8.71,20.815,16.73,0,1125.12
SJER,2019-03-28,44077.99,401.55,17.46,6.86,20.89,0,0,992.09
SJER,2019-03-29,44223.98,457.33,17.69,4.55,19.965,0,0,845.16
SJER,2019-03-30,44369.78,482.2,19.41,4.37,21.595,0,0,834.46
SJER,2019-03-31,44515.39,483.35,22,6.34,25.17,0,0,957.2
SJER,2019-04-01,44660.77,358.4,23.59,7.62,27.4,2.26,0,1044.52
SJER,2019-04-02,44805.9,403.7,20.09,8.59,24.385,0,0,1116.33
SJER,2019-04-03,44950.75,432.99,19.33,6.52,22.59,0,0,969.21
SJER,2019-04-04,45095.29,361.24,17.67,7.78,21.56,0,0,1056.23
SJER,2019-04-05,45239.51,389.58,17.9,6.92,21.36,0,0,996.16
SJER,2019-04-06,45383.36,447.62,21.96,7.97,25.945,0,0,1069.75
SJER,2019-04-07,45526.82,456.53,24.32,9.35,28.995,0,0,1175.17
SJER,2019-04-08,45669.87,423.57,23.85,10.6,29.15,0,0,1277.85
SJER,2019-04-09,45812.47,372.2,18.17,7.64,21.99,0,0,1046.29
SJER,2019-04-10,45954.59,487.4,19.56,3.72,21.42,0,0,797.18
SJER,2019-04-11,46096.22,441.59,17.86,4.71,20.215,0,0,854.74
SJER,2019-04-12,46237.3,482.91,20.06,4.57,22.345,0,0,845.94
SJER,2019-04-13,46377.82,489.44,24.05,7.52,27.81,0,0,1038
SJER,2019-04-14,46517.75,472.98,25.1,9.46,29.83,0,0,1183.44
SJER,2019-04-15,46657.04,297.4,20.69,9.28,25.33,8.05,0,1169.45
SJER,2019-04-16,46795.67,348.24,17.9,8.62,22.21,0,0,1118.73
SJER,2019-04-17,46933.61,481.72,21.82,6.97,25.305,0,0,999.01
SJER,2019-04-18,47070.81,521.58,28.67,9.48,33.41,0,0,1185.06
SJER,2019-04-19,47207.25,489.67,29.08,12.04,35.1,0,0,1405.33
SJER,2019-04-20,47342.89,461.29,23.04,8.67,27.375,0,0,1122.2
SJER,2019-04-21,47477.7,496.67,22.67,6.41,25.875,0,0,961.63
SJER,2019-04-22,47611.63,508.95,25.72,7.87,29.655,0,0,1062.73
SJER,2019-04-23,47744.65,500.13,29.49,11.3,35.14,0,0,1338.76
SJER,2019-04-24,47876.72,485.47,31.85,14.1,38.9,0,0,1608.29
SJER,2019-04-25,48007.8,472.56,32.53,15.33,40.195,0,0,1741.23
SJER,2019-04-26,48137.86,475.86,31.73,14.38,38.92,0,0,1637.39
SJER,2019-04-27,48266.84,469.34,30.21,13.5,36.96,0,0,1546.5
SJER,2019-04-28,48394.72,486.35,28.94,11.45,34.665,0,0,1352.05
SJER,2019-04-29,48521.45,441.27,24.62,10.36,29.8,0,0,1256.96
SJER,2019-04-30,48646.99,404.76,21.1,8.89,25.545,0,0,1139.05
SJER,2019-05-01,48771.29,479.03,23.69,7.89,27.635,0,0,1064.43
SJER,2019-05-02,48894.31,505.26,26.39,8.42,30.6,0,0,1103.13
SJER,2019-05-03,49016.01,501.51,28.19,9.97,33.175,0,0,1224.84
SJER,2019-05-04,49136.34,498.11,28.46,10.23,33.575,0,0,1246.42
SJER,2019-05-05,49255.25,458.89,24.73,9.29,29.375,0,0,1169.95
SJER,2019-05-06,49372.7,419.98,22.4,9.06,26.93,0,0,1152.18
SJER,2019-05-07,49488.65,455.03,24.24,9.16,28.82,0,0,1140.7
SJER,2019-05-08,49603.04,465.25,26.79,10.82,32.2,0,0,1247.97
SJER,2019-05-09,49715.83,325.68,26.03,11.47,31.765,2.31,0,1353.42
SJER,2019-05-10,49826.97,404.78,23.73,10.85,29.155,0,0,1299.25
SJER,2019-05-11,49936.41,477.3,27.73,11.09,33.275,0,0,1192.25
SJER,2019-05-12,50044.11,477.57,30.03,12.98,36.52,0,0,1332.14
SJER,2019-05-13,50150,482.83,29.47,12.24,35.59,0,0,1266.52
SJER,2019-05-14,50254.06,473.05,27.83,11.43,33.545,0,0,1204.84
SJER,2019-05-15,50356.22,253.25,23.19,12.76,29.57,20.17,0,1473.81
SJER,2019-05-16,50456.43,224.34,17.35,8.63,21.665,9.65,0,1119.22
SJER,2019-05-17,50554.65,343.35,18.16,8.08,22.2,0,0,1078.03
SJER,2019-05-18,50650.83,289.7,18.58,7.13,22.145,21.56,0,1010.55
SJER,2019-05-19,50744.91,220.16,15.18,7.1,18.73,15.8,0,1008.44
SJER,2019-05-20,50836.86,460.4,18.41,4.35,20.585,0,0,809.86
SJER,2019-05-21,50926.61,245.12,16.48,7.47,20.215,5.37,0,1034.25
SJER,2019-05-22,51014.12,328.3,17.22,8.3,21.37,0.14,0,1094
SJER,2019-05-23,51099.34,336.77,20,10.8,25.4,0,0,1295.07
SJER,2019-05-24,51182.23,408.12,23.47,11.76,29.35,0,0,1354.5
SJER,2019-05-25,51262.73,361.17,26.08,10.89,31.525,6.35,0,1302.23
SJER,2019-05-26,51340.8,183.15,13.78,7.79,17.675,10.73,0,1057.3
SJER,2019-05-27,51416.4,411.89,16.56,5.78,19.45,0,0,920.45
SJER,2019-05-28,51489.47,388.13,19.83,9.74,24.7,0,0,1206.02
SJER,2019-05-29,51559.98,510.45,27.78,11.71,33.635,0,0,1247.79
SJER,2019-05-30,51627.87,505.04,29.45,13.25,36.075,0,0,1373.2
SJER,2019-05-31,51693.11,498.28,29.04,13.42,35.75,0,0,1344.24
SJER,2019-06-01,51755.66,515.79,30.78,14.03,37.795,0,0,1303.83
SJER,2019-06-02,51815.47,482.25,29.79,15.12,37.35,0,0,1440.25
SJER,2019-06-03,51872.51,522.94,31.41,14.3,38.56,0,0,1288.22
SJER,2019-06-04,51926.74,516.08,34.37,17.06,42.9,0,0,1464.91
SJER,2019-06-05,51978.12,492.7,35.92,19.54,45.69,0,0,1707.24
SJER,2019-06-06,52026.62,488.59,31.34,16.23,39.455,0,0,1399.95
SJER,2019-06-07,52072.2,500.82,26.24,11.36,31.92,0,0,1042.08
SJER,2019-06-08,52114.84,556.85,28.69,9.88,33.63,0,0,854.53
SJER,2019-06-09,52154.5,565.95,34.18,12.94,40.65,0,0,992.36
SJER,2019-06-10,52191.16,531.88,36.63,17.45,45.355,0,0,1362.65
SJER,2019-06-11,52224.79,517.1,37.62,19.14,47.19,0,0,1525.98
SJER,2019-06-12,52255.37,507.39,38.63,20.42,48.84,0,0,1665.17
SJER,2019-06-13,52282.87,492.52,34.48,18.18,43.57,0,0,1509.43
SJER,2019-06-14,52307.28,505.56,32.5,15.73,40.365,0,0,1286.38
SJER,2019-06-15,52328.58,480.37,32.74,17.02,41.25,0,0,1439.17
SJER,2019-06-16,52346.75,500.28,31.94,15.18,39.53,0,0,1254.07
SJER,2019-06-17,52361.79,504.92,33.85,16.29,41.995,0,0,1322.06
SJER,2019-06-18,52373.67,507.96,36.14,17.73,45.005,0,0,1365.64
SJER,2019-06-19,52382.39,477.5,36.48,19.66,46.31,0,0,1572.4
SJER,2019-06-20,52387.94,459,32.12,16.82,40.53,0,0,1386.26
SJER,2019-06-21,52390.33,462.99,29.48,14.24,36.6,0,0,1181.22
SJER,2019-06-22,52389.54,502.45,31.98,14.19,39.075,0,0,1081.02
SJER,2019-06-23,52385.59,494.95,34.68,16.66,43.01,0,0,1256.68
SJER,2019-06-24,52378.46,503.67,35.19,16.48,43.43,0,0,1222.51
SJER,2019-06-25,52368.17,488.1,33.73,15.86,41.66,0,0,1214.48
SJER,2019-06-26,52354.73,476.92,30,13.37,36.685,0,0,964.49
SJER,2019-06-27,52338.14,463.67,27.76,11.89,33.705,0,0,912.63
SJER,2019-06-28,52318.42,488.4,29.03,11.75,34.905,0,0,859.54
SJER,2019-06-29,52295.57,501.53,31.95,13.51,38.705,0,0,919.08
SJER,2019-06-30,52269.63,493.8,32.59,14.43,39.805,0,0,983.58
SJER,2019-07-01,52240.6,500.01,32.6,14.08,39.64,0,0,933.55
SJER,2019-07-02,52208.5,501.33,31.98,13.38,38.67,0,0,895.27
SJER,2019-07-03,52173.37,499.89,31.59,13.08,38.13,0,0,883.69
SJER,2019-07-04,52135.22,493.37,32.2,13.94,39.17,0,0,941.03
SJER,2019-07-05,52094.08,497.76,34.43,15.52,42.19,0,0,1015.91
SJER,2019-07-06,52049.97,477.12,35.27,17.28,43.91,0,0,1172.21
SJER,2019-07-07,52002.94,446.76,32.4,16.29,40.545,0,0,1186.81
SJER,2019-07-08,51953.01,476.64,31.45,14.04,38.47,0,0,983.79
SJER,2019-07-09,51900.21,499.67,31.71,13.05,38.235,0,0,885.76
SJER,2019-07-10,51844.59,494.41,33.8,15.14,41.37,0,0,1006.65
SJER,2019-07-11,51786.17,490.14,35.34,16.66,43.67,0,0,1105.06
SJER,2019-07-12,51725,471.11,36.22,18.4,45.42,0,0,1269.7
SJER,2019-07-13,51661.11,487.26,37.93,18.84,47.35,0,0,1254.72
SJER,2019-07-14,51594.55,473.01,37.46,19.19,47.055,0,0,1321.29
SJER,2019-07-15,51525.36,475.47,35.7,17.74,44.57,0,0,1129.24
SJER,2019-07-16,51453.57,470.06,33.89,16.45,42.115,0,0,1068.2
SJER,2019-07-17,51379.24,482.37,34.23,16.07,42.265,0,0,1016.71
SJER,2019-07-18,51302.42,473.43,35.2,17.37,43.885,0,0,1116.14
SJER,2019-07-19,51223.13,450.5,33.35,16.91,41.805,0,0,1150.57
SJER,2019-07-20,51141.44,452.67,33.61,16.98,42.1,0,0,1150.67
SJER,2019-07-21,51057.39,476.5,36.03,17.77,44.915,0,0,1135.63
SJER,2019-07-22,50971.03,470.51,37.88,19.56,47.66,0,0,1270.98
SJER,2019-07-23,50882.4,427.83,37.53,21.33,48.195,0,0,1546.2
SJER,2019-07-24,50791.56,447.64,38.44,21.18,49.03,0,0,1468.37
SJER,2019-07-25,50698.55,425.91,38.01,21.84,48.93,0,0,1601.46
SJER,2019-07-26,50603.42,434.7,38.71,21.99,49.705,0,0,1584.97
SJER,2019-07-27,50506.22,466.01,38.88,20.54,49.15,0,0,1365.17
SJER,2019-07-28,50407.01,446.89,39.38,21.87,50.315,0,0,1535.48
SJER,2019-07-29,50305.82,458.63,37.49,19.75,47.365,0,0,1335.17
SJER,2019-07-30,50202.72,481.31,35.69,17.03,44.205,0,0,1093.73
SJER,2019-07-31,50097.75,476.14,35.4,17.05,43.925,0,0,1110.37
SJER,2019-08-01,49990.95,472.6,35.36,17.18,43.95,0,0,1129.47
SJER,2019-08-02,49882.38,479.81,35.04,16.47,43.275,0,0,1070.04
SJER,2019-08-03,49772.09,476.7,36.57,17.88,45.51,0,0,1166.26
SJER,2019-08-04,49660.13,466.99,37.59,19.2,47.19,0,0,1283.48
SJER,2019-08-05,49546.54,442.95,35.98,19.07,45.515,0,0,1349.55
SJER,2019-08-06,49431.37,463.05,37.47,19.22,47.08,0,0,1301.2
SJER,2019-08-07,49314.67,452.24,36.4,18.84,45.82,0,0,1308.41
SJER,2019-08-08,49196.49,423.78,33.76,18.04,42.78,0,0,1311.16
SJER,2019-08-09,49076.87,454.65,31.72,14.82,39.13,0,0,1027.88
SJER,2019-08-10,48955.86,433.3,30.57,14.85,37.995,0,0,1082.17
SJER,2019-08-11,48833.5,453.15,31.35,14.58,38.64,0,0,1021.8
SJER,2019-08-12,48709.84,478.1,33.91,15.4,41.61,0,0,1010.36
SJER,2019-08-13,48584.92,489.64,36.68,16.91,45.135,0,0,1067.68
SJER,2019-08-14,48458.79,497.37,38.52,18.52,47.78,0,0,866.4
SJER,2019-08-15,48331.48,488.49,39.17,19.9,49.12,0,0,886.86
SJER,2019-08-16,48203.05,492.67,39.36,19.72,49.22,0,0,876.54
SJER,2019-08-17,48073.53,491.75,36.53,17.35,45.205,0,0,747.97
SJER,2019-08-18,47942.96,458.32,34.77,17.76,43.65,0,0,769.08
SJER,2019-08-19,47811.38,459.23,33.56,16.58,41.85,0,0,710.06
SJER,2019-08-20,47678.83,471.31,34.1,16.29,42.245,0,0,696.38
SJER,2019-08-21,47545.36,474.95,34.47,16.35,42.645,0,0,699.36
SJER,2019-08-22,47410.99,459.72,35.05,17.65,43.875,0,0,763.56
SJER,2019-08-23,47275.77,447.88,36.42,19.5,46.17,0,0,863.79
SJER,2019-08-24,47139.73,424.76,36.24,20.49,46.485,0,0,922.31
SJER,2019-08-25,47002.9,443.14,37.13,20.25,47.255,0,0,907.91
SJER,2019-08-26,46865.33,446.58,36.66,19.63,46.475,0,0,871.14
SJER,2019-08-27,46727.05,456.06,38.59,20.64,48.91,0,0,931.45
SJER,2019-08-28,46588.08,439.07,37.38,20.54,47.65,0,0,925.25
SJER,2019-08-29,46448.48,439.09,34.96,18.35,44.135,0,0,800.12
SJER,2019-08-30,46308.25,460.63,34.63,16.73,42.995,0,0,717.68
SJER,2019-08-31,46167.45,466.17,36.07,17.53,44.835,0,0,757.1
SJER,2019-09-01,46026.09,476.53,37.95,18.32,47.11,0,0,798.48
SJER,2019-09-02,45884.21,448.9,38.19,20.25,48.315,0,0,907.84
SJER,2019-09-03,45741.85,443.25,36.84,19.37,46.525,0,0,856.49
SJER,2019-09-04,45599.02,447.98,37.67,19.65,47.495,0,0,872.71
SJER,2019-09-05,45455.77,407.37,36.82,21.22,47.43,0,0,967.38
SJER,2019-09-06,45312.11,402.51,35.45,20.2,45.55,0,0,904.98
SJER,2019-09-07,45168.07,446.78,32.41,14.86,39.84,0,0,631.55
SJER,2019-09-08,45023.69,428.35,27.54,11.41,33.245,0,0,496.18
SJER,2019-09-09,44878.99,424.75,28.49,12.37,34.675,0,0,531.12
SJER,2019-09-10,44734,411.42,26.72,11.39,32.415,0,0,495.58
SJER,2019-09-11,44588.75,461.01,29.49,10.82,34.9,0,0,476.02
SJER,2019-09-12,44443.25,485.18,34.26,12.95,40.735,0,0,553
SJER,2019-09-13,44297.54,475.74,36.26,15.25,43.885,0,0,648.7
SJER,2019-09-14,44151.64,465.78,37.09,16.6,45.39,0,0,711.36
SJER,2019-09-15,44005.58,438.51,34.21,15.99,42.205,0,0,682.44
SJER,2019-09-16,43859.39,386.25,26.43,11.9,32.38,0,0,513.78
SJER,2019-09-17,43713.08,423.42,26.53,9.81,31.435,0,0,442.73
SJER,2019-09-18,43566.68,423.3,27.51,10.63,32.825,0,0,469.46
SJER,2019-09-19,43420.23,368.18,25.21,11.42,30.92,0,0,496.72
SJER,2019-09-20,43273.73,433.55,27.48,9.74,32.35,0,0,440.79
SJER,2019-09-21,43127.23,438.73,30.16,11.62,35.97,0,0,503.84
SJER,2019-09-22,42980.73,440.11,32.2,13.12,38.76,0,0,559.81
SJER,2019-09-23,42834.28,404.68,30.49,13.82,37.4,0,0,587.57
SJER,2019-09-24,42687.88,433.84,32.58,13.47,39.315,0,0,573.49
SJER,2019-09-25,42541.57,435.33,35.47,15.6,43.27,0,0,664.25
SJER,2019-09-26,42395.37,398.66,34.4,17.19,42.995,0,0,740.28
SJER,2019-09-27,42249.31,345.72,28.42,14.66,35.75,0,0,622.64
SJER,2019-09-28,42103.42,329.49,23.31,10.6,28.61,0,0,468.57
SJER,2019-09-29,41957.71,371.62,21.31,6.47,24.545,0,0,347.36
SJER,2019-09-30,41812.21,376.94,20.4,5.25,23.025,0,0,317.45
SJER,2019-10-01,41666.95,398.39,20.94,4.35,23.115,0,0,296.94
SJER,2019-10-02,41521.96,435.8,25.32,5.29,27.965,0,0,318.53
SJER,2019-10-03,41377.25,416.97,26.05,7.32,29.71,0,0,369.76
SJER,2019-10-04,41232.87,394.21,24.55,7.47,28.285,0,0,373.8
SJER,2019-10-05,41088.84,417.78,26.93,7.51,30.685,0,0,374.95
SJER,2019-10-06,40945.18,433.24,31.25,9.39,35.945,0,0,429.85
SJER,2019-10-07,40801.92,413.25,31.71,11.45,37.435,0,0,497.73
SJER,2019-10-08,40659.09,392.39,30.36,11.76,36.24,0,0,508.79
SJER,2019-10-09,40516.72,357.41,25.68,9.74,30.55,0,0,440.81
SJER,2019-10-10,40374.84,378.05,24.15,6.67,27.485,0,0,352.6
SJER,2019-10-11,40233.48,387.21,25.75,7.22,29.36,0,0,367.25
SJER,2019-10-12,40092.67,384.63,26.72,8.19,30.815,0,0,393.92
SJER,2019-10-13,39952.44,386.95,27.16,8.2,31.26,0,0,394.36
SJER,2019-10-14,39812.83,382.79,26.22,7.5,29.97,0,0,374.86
SJER,2019-10-15,39673.86,395.48,28.26,7.84,32.18,0,0,384.21
SJER,2019-10-16,39535.57,365.95,27.74,9.68,32.58,0,0,438.77
SJER,2019-10-17,39398,297.23,22.04,8.77,26.425,0,0,411.04
SJER,2019-10-18,39261.17,336.58,21.64,5.86,24.57,0,0,332.05
SJER,2019-10-19,39125.12,340.72,22.77,6.4,25.97,0,0,345.6
SJER,2019-10-20,38989.89,323.4,22.64,7.34,26.31,0,0,370.34
SJER,2019-10-21,38855.52,357.03,26.21,7.97,30.195,0,0,387.84
SJER,2019-10-22,38722.04,349.13,28.3,10.36,33.48,0,0,460.62
SJER,2019-10-23,38589.49,331.03,27.7,11.05,33.225,0,0,483.81
SJER,2019-10-24,38457.9,347.8,29.61,11.21,35.215,0,0,489.37
SJER,2019-10-25,38327.33,344.79,30.18,11.78,36.07,0,0,509.63
SJER,2019-10-26,38197.8,326.5,28.01,11.13,33.575,0,0,486.69
SJER,2019-10-27,38069.35,297.41,21.09,6.52,24.35,0,0,348.78
SJER,2019-10-28,37942.04,322.86,20.13,3.49,21.875,0,0,278.18
SJER,2019-10-29,37815.9,306.89,19.96,4.33,22.125,0,0,296.5
SJER,2019-10-30,37690.98,314.44,19.68,3.29,21.325,0,0,274.12
SJER,2019-10-31,37567.31,330.07,20.62,2.61,21.925,0,0,260.25
SJER,2019-11-01,37444.94,342.61,23.01,3.35,24.685,0,0,275.32
SJER,2019-11-02,37323.92,337.91,24.53,4.92,26.99,0,0,309.78
SJER,2019-11-03,37204.29,324.56,24.73,6.18,27.82,0,0,340.14
SJER,2019-11-04,37086.1,326.03,25.91,6.88,29.35,0,0,358.16
SJER,2019-11-05,36969.39,320.99,27.13,8.32,31.29,0,0,397.69
SJER,2019-11-06,36854.21,311.75,26.06,8.05,30.085,0,0,390.17
SJER,2019-11-07,36740.61,320.03,27.66,8.4,31.86,0,0,400.04
SJER,2019-11-08,36628.63,310.92,27.09,8.51,31.345,0,0,403.38
SJER,2019-11-09,36518.33,298.91,25.17,7.64,28.99,0,0,378.71
SJER,2019-11-10,36409.76,287.98,24.18,7.55,27.955,0,0,376.24
SJER,2019-11-11,36302.95,297.57,25.87,8.08,29.91,0,0,390.78
SJER,2019-11-12,36197.96,303.11,27.35,8.64,31.67,0,0,406.99
SJER,2019-11-13,36094.85,280.71,25.12,8.56,29.4,0,0,404.71
SJER,2019-11-14,35993.65,264.37,23.9,8.73,28.265,0,0,409.67
SJER,2019-11-15,35894.42,225.53,19.46,7.13,23.025,0,0,432.33
SJER,2019-11-16,35797.21,262.11,21.05,5.98,24.04,0,0,335.08
SJER,2019-11-17,35702.07,284.69,25.26,7.74,29.13,0,0,381.46
SJER,2019-11-18,35609.04,284.73,25.7,7.91,29.655,0,0,386.23
SJER,2019-11-19,35518.19,254.71,21.27,6.24,24.39,0,0,341.73
SJER,2019-11-20,35429.54,192.52,15.48,4.84,17.9,0,0,480.37
SJER,2019-11-21,35343.17,224.7,17.47,4.76,19.85,0,0,392.84
SJER,2019-11-22,35259.1,240.72,18.35,4.43,20.565,0,0,348.14
SJER,2019-11-23,35177.39,250.06,18.75,4.06,20.78,0,0,321.43
SJER,2019-11-24,35098.1,254.97,19.34,4.2,21.44,0,0,313.02
SJER,2019-11-25,35021.25,234.11,15.97,2.49,17.215,0,0,335.04
SJER,2019-11-26,34946.91,159.84,11.65,-0.59,11.355,10.49,0,414.77
SJER,2019-11-27,34875.11,74.78,7.05,1.77,7.935,7.44,0,694.01
SJER,2019-11-28,34805.9,78.85,7.93,2.38,9.12,5.54,0,724.79
SJER,2019-11-29,34739.32,112.35,7.34,1.52,8.1,1.59,0,660.13
SJER,2019-11-30,34675.41,122.85,8.71,0.06,8.74,18.05,0,585.24
SJER,2019-12-01,34614.22,80.8,11.27,5.74,14.14,16.81,0,918.11
SJER,2019-12-02,34555.79,206.77,17.97,6.53,21.235,0.43,0,969.26
SJER,2019-12-03,34500.14,116.21,14.01,6,17.01,5.58,0,934.76
SJER,2019-12-04,34447.33,89.3,12.89,7,16.39,8.75,0,1001.31
SJER,2019-12-05,34397.38,226.59,17.25,5.03,19.765,0,0,874
SJER,2019-12-06,34350.33,170.81,18.54,5.94,21.51,4.88,0,931.09
SJER,2019-12-07,34306.2,89.1,15.87,10.11,20.925,18.97,0,1236.38
SJER,2019-12-08,34265.04,124.97,14.79,6.82,18.2,16.35,0,988.82
SJER,2019-12-09,34226.87,198.84,13.04,3.65,14.865,0,0,792.94
SJER,2019-12-10,34191.72,221.09,14.41,3.68,16.25,0,0,795.02
SJER,2019-12-11,34159.6,200.74,14.34,5.03,16.855,0,0,873.54
SJER,2019-12-12,34130.55,234.17,19.14,7.35,22.815,0,0,1025.52
SJER,2019-12-13,34104.59,137.86,15.43,7.14,19,3.7,0,1011.22
SJER,2019-12-14,34081.72,179.34,13.97,6.24,17.09,0,0,950.4
SJER,2019-12-15,34061.98,227.75,11.9,1.65,12.725,0,0,688
SJER,2019-12-16,34045.37,258.92,12.83,0.18,12.92,0,0,618.86
SJER,2019-12-17,34031.91,264.03,13.88,0.75,14.255,0,0,644.97
SJER,2019-12-18,34021.6,243.61,14.78,3.49,16.525,0,0,784.46
SJER,2019-12-19,34014.45,262.17,14.64,1.85,15.565,0,0,698.09
SJER,2019-12-20,34010.47,280.36,18.48,2.66,19.81,0,0,739.43
SJER,2019-12-21,34009.67,236.36,18.07,6.9,21.52,0,0,994.5
SJER,2019-12-22,34012.03,138.75,15.11,7.29,18.755,8.04,0,1021.42
SJER,2019-12-23,34017.57,82.85,9.6,5.44,12.32,8.94,0,898.85
SJER,2019-12-24,34026.27,178.83,10.45,3.65,12.275,1.64,0,793.42
SJER,2019-12-25,34038.13,209.49,10.7,2.59,11.995,0,0,735.7
SJER,2019-12-26,34053.14,208.52,10.56,2.62,11.87,0,0,737.29
SJER,2019-12-27,34071.29,221.45,10.67,2,11.67,0,0,705.27
SJER,2019-12-28,34092.57,255.12,11.47,0.5,11.72,0,0,633.08
SJER,2019-12-29,34116.96,231.8,11.47,1.98,12.46,0,0,704.33
SJER,2019-12-30,34144.44,239.23,11.92,1.92,12.88,0,0,701.65
SJER,2019-12-31,34175,273.78,14.09,0.91,14.545,0,0,652.26
SJER,2020-01-01,34208.76,245.85,14.55,3.15,16.125,0,0,765.66
SJER,2020-01-02,34245.42,228.13,12.22,2.26,13.35,0,0,718.53
SJER,2020-01-03,34285.07,289.04,19.44,2.95,20.915,0,0,726.65
SJER,2020-01-04,34327.7,270.25,18,4.27,20.135,0,0,820.83
SJER,2020-01-05,34373.28,250.63,14.4,2.91,15.855,0,0,752.65
SJER,2020-01-06,34421.77,242.54,12.42,1.77,13.305,0,0,693.9
SJER,2020-01-07,34473.15,249.21,12,0.99,12.495,0,0,656.33
SJER,2020-01-08,34527.37,161.94,8.11,1.84,9.03,0.66,0,697.57
SJER,2020-01-09,34584.4,169.11,9.84,3.25,11.465,1.62,0,770.97
SJER,2020-01-10,34644.21,236.74,11.76,1.8,12.66,0,0,695.34
SJER,2020-01-11,34706.75,243.09,11.84,1.55,12.615,0,0,683.18
SJER,2020-01-12,34771.98,255.73,11.77,0.77,12.155,0,0,645.93
SJER,2020-01-13,34839.87,264.91,11.95,0.38,12.14,0,0,627.67
SJER,2020-01-14,34910.37,248.2,11.04,0.75,11.415,0,0,645.01
SJER,2020-01-15,34983.44,286.21,12.51,-0.53,12.245,0,0,587.41
SJER,2020-01-16,35059.03,189.51,12.61,1.91,13.565,13.55,0,700.88
SJER,2020-01-17,35137.09,249.2,10.14,0.12,10.2,0,0,615.96
SJER,2020-01-18,35217.59,239.61,10.72,1.27,11.355,0,0,669.66
SJER,2020-01-19,35300.47,219.31,12.09,3.66,13.92,0,0,793.58
SJER,2020-01-20,35385.69,218.42,14.47,6,17.47,0,0,934.95
SJER,2020-01-21,35473.2,270.22,15.46,4.16,17.54,0,0,822.13
SJER,2020-01-22,35562.94,246.48,15.94,6.12,19,0,0,942.66
SJER,2020-01-23,35654.88,294.48,17.32,4.31,19.475,0,0,830.89
SJER,2020-01-24,35748.96,243.4,14.71,5.34,17.38,0,0,893.02
SJER,2020-01-25,35845.14,238.59,15.65,6.54,18.92,1.51,0,970.29
SJER,2020-01-26,35943.35,243.95,15.91,6.6,19.21,0.66,0,974.22
SJER,2020-01-27,36043.56,276.58,14.55,3.67,16.385,0,0,794.39
SJER,2020-01-28,36145.72,286.78,15.06,3.64,16.88,0,0,792.65
SJER,2020-01-29,36249.77,262.38,12.54,2.85,13.965,0,0,749.26
SJER,2020-01-30,36355.66,296.69,15.33,3.54,17.1,0,0,787.04
SJER,2020-01-31,36463.35,329.08,18.97,4.15,21.045,0,0,798.38
SJER,2020-02-01,36572.79,328.77,21,5.98,23.99,0,0,893.27
SJER,2020-02-02,36683.93,333.49,16.39,1.96,17.37,0,0,692.08
SJER,2020-02-03,36796.71,329.68,10.52,-2.65,9.195,0,0,502.67
SJER,2020-02-04,36911.1,339.46,10.58,-3.25,8.955,0,0,480.48
SJER,2020-02-05,37027.04,337.59,12.49,-1.24,11.87,0,0,557.66
SJER,2020-02-06,37144.49,359.31,16.57,0.27,16.705,0,0,592.5
SJER,2020-02-07,37263.4,356.43,18.96,2.64,20.28,0,0,673.71
SJER,2020-02-08,37383.73,340.67,18.5,3.82,20.41,0,0,734.79
SJER,2020-02-09,37505.42,331.81,15.3,1.74,16.17,0,0,656.67
SJER,2020-02-10,37628.44,351.84,16.39,1.2,16.99,0,0,612.16
SJER,2020-02-11,37752.74,367.5,18.1,1.27,18.735,0,0,595.29
SJER,2020-02-12,37878.27,352.38,18.83,3.48,20.57,0,0,701.9
