site,date,evi,tag
SJER,2021-05-01,0.2656,validation_temporal
SJER,2021-05-09,0.253,validation_temporal
SJER,2021-05-17,0.26780000000000004,validation_temporal
SJER,2021-05-25,0.24230000000000002,validation_temporal
SJER,2021-06-02,0.24450000000000002,validation_temporal
SJER,2021-06-10,0.24450000000000002,validation_temporal
SJER,2021-06-18,0.2508,validation_temporal
SJER,2021-06-26,0.2508,validation_temporal
SJER,2021-07-04,0.2388,validation_temporal
SJER,2021-07-12,0.2378,validation_temporal
SJER,2021-07-20,0.2277,validation_temporal
SJER,2021-07-28,0.2277,validation_temporal
SJER,2021-08-05,0.228,validation_temporal
SJER,2021-08-13,0.2354,validation_temporal
SJER,2021-08-21,0.2354,validation_temporal
SJER,2021-08-29,0.2273,validation_temporal
SJER,2021-09-06,0.24130000000000001,validation_temporal
SJER,2021-09-14,0.24130000000000001,validation_temporal
SJER,2021-09-22,0.2505,validation_temporal
SJER,2021-09-30,0.2499,validation_temporal
SJER,2021-10-08,0.248,validation_temporal
SJER,2021-10-16,0.248,validation_temporal
SJER,2021-10-24,0.2912,validation_temporal
SJER,2021-11-01,0.2912,validation_temporal
SJER,2021-11-09,0.3416,validation_temporal
SJER,2021-11-17,0.3483,validation_temporal
SJER,2021-11-25,0.3483,validation_temporal
SJER,2021-12-03,0.3637,validation_temporal
SJER,2021-12-11,0.3637,validation_temporal
SJER,2021-12-19,0.3796,validation_temporal
SJER,2021-12-27,0.37460000000000004,validation_temporal
SJER,2022-01-01,0.37460000000000004,validation_temporal
SJER,2022-01-09,0.37460000000000004,validation_temporal
SJER,2022-01-17,0.3871,validation_temporal
SJER,2022-01-25,0.3871,validation_temporal
SJER,2022-02-02,0.3869,validation_temporal
SJER,2022-02-10,0.3869,validation_temporal
SJER,2022-02-18,0.38470000000000004,validation_temporal
SJER,2022-02-26,0.38470000000000004,validation_temporal
SJER,2022-03-06,0.37410000000000004,validation_temporal
SJER,2022-03-14,0.37410000000000004,validation_temporal
SJER,2022-03-22,0.3312,validation_temporal
SJER,2022-03-30,0.3312,validation_temporal
SJER,2022-04-07,0.2859,validation_temporal
SJER,2022-04-15,0.2859,validation_temporal
SJER,2022-04-23,0.269,validation_temporal
SJER,2022-05-01,0.269,validation_temporal
SJER,2022-05-09,0.23070000000000002,validation_temporal
SJER,2022-05-17,0.22610000000000002,validation_temporal
SJER,2022-05-25,0.22610000000000002,validation_temporal
SJER,2022-06-02,0.21100000000000002,validation_temporal
SJER,2022-06-10,0.21380000000000002,validation_temporal
SJER,2022-06-18,0.21380000000000002,validation_temporal
SJER,2022-06-26,0.2094,validation_temporal
SJER,2022-07-04,0.2094,validation_temporal
SJER,2022-07-12,0.20900000000000002,validation_temporal
SJER,2022-07-20,0.1937,validation_temporal
SJER,2022-07-28,0.2214,validation_temporal
SJER,2022-08-05,0.2214,validation_temporal
SJER,2022-08-13,0.2141,validation_temporal
SJER,2022-08-21,0.2141,validation_temporal
SJER,2022-08-29,0.2341,validation_temporal
SJER,2022-09-06,0.2341,validation_temporal
SJER,2022-09-14,0.22410000000000002,validation_temporal
SJER,2022-09-22,0.22410000000000002,validation_temporal
SJER,2022-09-30,0.2064,validation_temporal
SJER,2022-10-08,0.2064,validation_temporal
SJER,2022-10-16,0.2048,validation_temporal
SJER,2022-10-24,0.2048,validation_temporal
SJER,2022-11-01,0.21760000000000002,validation_temporal
SJER,2022-11-09,0.21760000000000002,validation_temporal
SJER,2022-11-17,0.2682,validation_temporal
SJER,2022-11-25,0.2682,validation_temporal
SJER,2022-12-03,0.3254,validation_temporal
SJER,2022-12-11,0.3254,validation_temporal
SJER,2022-12-19,0.20450000000000002,validation_temporal
SJER,2022-12-27,0.20450000000000002,validation_temporal
SJER,2023-01-09,0.3579,validation_temporal
SJER,2023-01-17,0.3579,validation_temporal
SJER,2023-01-25,0.4096,validation_temporal
SJER,2023-02-02,0.4025,validation_temporal
SJER,2023-02-10,0.4025,validation_temporal
SJER,2023-02-18,0.3663,validation_temporal
SJER,2023-02-26,0.4163,validation_temporal
SJER,2023-03-06,0.4163,validation_temporal
SJER,2023-03-22,0.46380000000000005,validation_temporal
SJER,2023-03-30,0.46380000000000005,validation_temporal
SJER,2023-04-07,0.4968,validation_temporal
SJER,2023-04-15,0.4968,validation_temporal
SJER,2023-04-23,0.42050000000000004,validation_temporal
SJER,2023-05-01,0.32630000000000003,validation_temporal
